::ffff:10.0.0.106 - - [08/Apr/2022:10:11:28 +0000] "GET /api/v1/foods/625009edbb00845a43bafbf8 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:05 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:06 +0000] "GET /api/v1/categories/62076b9c55fb1175fe77fe34/foods?limit=30 HTTP/1.1" 200 7896 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:06 +0000] "GET /api/v1/categories/62021969264a61cb2f1cacac/foods?limit=30 HTTP/1.1" 200 104 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:06 +0000] "GET /api/v1/categories/6202279d264a61cb2f1cacaf/foods?limit=30 HTTP/1.1" 200 104 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:06 +0000] "GET /api/v1/categories/6204ac201b839168eb40bea5/foods?limit=30 HTTP/1.1" 200 104 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:20 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:20 +0000] "GET /api/v1/categories/62076b9c55fb1175fe77fe34/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:20 +0000] "GET /api/v1/categories/62021969264a61cb2f1cacac/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:20 +0000] "GET /api/v1/categories/6202279d264a61cb2f1cacaf/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:20 +0000] "GET /api/v1/categories/6204ac201b839168eb40bea5/foods?limit=30 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:21 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:22 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:22 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:22 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:22 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:22 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:26 +0000] "GET /api/v1/foods/625009edbb00845a43bafbf8 HTTP/1.1" 304 - "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:28 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:31 +0000] "GET /api/v1/categories HTTP/1.1" 304 - "-" "okhttp/3.14.9"
